Country Name,Country Code,Series Name,Series Code,1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Europe & Central Asia,ECS,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125079313,0.125139564,0.137117744,0.145408585,0.147824114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.107674688,0.107691243,0.107706735,0.109616259,0.10958632,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,307272189,310775240,314288628,317799890,321305116,324789807,328292612,331816171,335494688,339114223,342694227,346252401,349906056,353625804,357167765,360691752,364461750,368248384,372008350,375756651,379389656,382860353,385427446,387397109,389011005,390265543,390918548,391384579,391791161,392200932,392498014,392517924,392657969,392446165,392134307,392280391,392625999,393027492,393571334,394257705,395304586,397043992,399053204,401241932,403439691,405871230,408271623,410770813,413234935,415546194
Europe & Central Asia (excluding high income),ECA,Rural population,SP.RUR.TOTL,150369027,149837475,149300423,148839366,148401536,147922621,147428178,146990750,146647643,146269039,145825925,145588388,145658633,145356369,144796093,144183674,143592748,143025245,142588481,142196180,141730683,141678619,141810311,141944595,142175087,142387375,142351542,142189453,142051688,141926132,141803137,141585517,141323489,140795940,140118704,139482237,138887432,138291832,137733091,137186542,136758272,136603130,136582224,136682258,136812749,137012854,137187670,137374525,137504922,137555114
Europe & Central Asia (excluding high income),ECA,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.772400811,..,..,..,..,7.454478415,..,..,..,..,7.07391494,..,..,..,..,6.806622666,..,..,..,..,6.4858269,..,..,..,..,6.858796299,..,..
Europe & Central Asia (excluding high income),ECA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.58969947,97.72601847,97.86350296,98.00159972,98.13829619,98.32801937,98.42021637,98.52730536,98.64516193,98.63569338,98.86694641,98.96099493,99.08090498,99.14718778,99.21656126,99.3447712,99.42290328,99.54907785,99.66005627,99.7950425,99.49292494,99.94042345,99.95037972,99.98823025,99.99013551,99.9982316,99.99994264,..
Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.009094007,0.037487127,0.088816745,0.188341325,0.360875049,0.675521453,1.103236273,1.968559201,2.875408213,5.006907293,7.291681125,10.69542084,12.41637046,14.95789408,20.31738621,23.82899968,27.39838891,35.575135,40.51785184,48.79947462,52.75325476,56.84377088,58.85679874,62.44315503,71.57154635
Europe & Central Asia (excluding high income),ECA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.67442091,70.71843455,70.81578613,70.94187033,71.60131668,72.3048614,73.00866972,73.61666785,74.14339149,74.69280955,75.21440111,75.72034538,76.18649083,79.33227601,79.38496161,79.48595736,..,..
Europe & Central Asia (excluding high income),ECA,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6438.91064,6306.030205,5945.471131,5303.3234,4996.33719,4466.598777,4406.882784,4404.491545,4518.256825,4436.831375,4530.172377,4891.320247,5022.309784,5301.550302,5661.528534,6124.707679,6554.786876,7078.045167,7609.254924,7920.197707,7412.795741,7756.547778,8220.010691,8472.652909,8760.669922,8901.821557,8897.775232,8977.83981,9284.089292
Europe & Central Asia (excluding high income),ECA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4652E+12,2.43052E+12,2.30326E+12,2.06305E+12,1.9499E+12,1.74608E+12,1.72479E+12,1.72564E+12,1.77206E+12,1.74145E+12,1.77817E+12,1.92062E+12,1.97099E+12,2.07892E+12,2.22091E+12,2.40472E+12,2.57621E+12,2.78572E+12,3.00001E+12,3.13089E+12,2.94321E+12,3.09528E+12,3.29821E+12,3.4182E+12,3.5557E+12,3.63436E+12,3.65495E+12,3.70996E+12,3.85797E+12
Europe & Central Asia (excluding high income),ECA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.56530762,94.67585754,95.17430115,95.84339142,95.76011658,98.02348328,95.65148163,96.07055664,96.25186157,96.06723785,95.23731232,95.12171936,94.06951904,93.5666275,93.8948822,93.94676208,93.76200104,93.77655792,95.92646027,96.91706085,95.95741272,96.90724945,98.7802887,96.76702118,95.41567993,95.95326233,97.07962036,97.4894104,98.69983673,97.94956207,98.39235687,98.04033661,98.98462677,98.44525909,..
Europe & Central Asia (excluding high income),ECA,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,262935,252510,242843,233099,222722,211651,200319,188935,177669,166790,156631,147400,139235,131938,125605,119956,114965,110462,106344,102545,98920,95288,91402,87227,82713,77911,73082,68483
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.44198646,..,..,..,..,..,..,..,..,..,33.1537777,..,..,..,..,..,..,..,..,..,18.53648097,..,..,..,..,14.17197646,..,12.61940117
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.80719737,..,..,..,..,..,..,..,..,..,26.97969172,..,..,..,..,..,..,..,..,..,14.90845714,..,..,..,..,11.33578927,..,10.14680135
Europe & Central Asia (excluding high income),ECA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.69712467,37.54539253,37.54951122,37.50113864,37.26156045,36.670596,35.77885171,34.61049985,33.23076128,31.68854673,30.09356568,28.44726165,26.82961765,25.27541071,23.78613324,22.38265834,21.09075765,19.85227599,18.72102864,17.69437172,16.75357898,15.90988536,15.09128989,14.29647202,13.54992356,12.7923232,12.0940834,11.43137856
Europe & Central Asia (excluding high income),ECA,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.115739296,0.13128919,0.146524026,0.161606242,0.176554879,0.191253355,0.205504552,0.204604008,0.27306169,0.27409527,0.334043679,0.332815065,0.380111755,0.381615984,0.426247064,0.425802454,0.458125973,0.501929555,0.501678931,0.547649189,0.595738056,0.640039806,0.684328826,0.738947864
Europe & Central Asia (excluding high income),ECA,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.115010457,0.129850167,0.159261982,0.173506932,0.202336864,0.201875112,0.201263188,0.200265908,0.184986326,0.183826288,0.168806786,0.15420729,0.140066758,0.13973135,0.126239449,0.16944753,0.155683197,0.154846272,0.153871988,0.152876675,0.184439469,0.182667611,0.181241476,0.180296081,0.180033769
Europe & Central Asia (excluding high income),ECA,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.11502046,0.114888178,0.12953881,0.143958862,0.158041441,0.17157473,0.170571968,0.183260809,0.181752322,0.180296032,0.178997444,0.222585099,0.20849783,0.207327492,0.206024733,0.192177098,0.232088133,0.230055397,0.227920904,0.233838586,0.232124939,0.230848238,0.230129668
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,343930844,347710540,351363928,355018390,358817766,362625007,366468511,370345370,374380988,378335273,382215827,386070618,390068206,394132391,398033246,401922560,406045884,410151269,414186469,418164696,421971143,425588882,428318228,430153302,431844672,433366951,434111200,434648577,434909531,435422592,435662495,435732195,435342598,435134241,434804671,434924961,435247221,435634937,436152601,436814265,437864853,439624673,441513779,443585809,445770413,448167115,450521747,452960829,455379371,457647735
Europe & Central Asia (IDA & IBRD countries),TEC,Rural population,SP.RUR.TOTL,168790490,168220208,167576411,166965651,166422827,165848962,165263557,164736326,164300919,163815071,163248504,162934782,162987746,162670368,162111035,161499572,160901730,160311594,159832956,159379378,158828389,158748953,158911048,158933934,159163208,159467585,159439888,159279322,159041639,158934945,158756385,158534589,158031700,157479917,156778509,156167088,155598566,155033176,154499078,153977946,153586647,153474390,153441154,153523163,153687889,153912715,154107332,154306558,154445261,154493366
Europe & Central Asia (IDA & IBRD countries),TEC,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.365551352,..,..,..,..,7.089070769,..,..,..,..,6.701180415,..,..,..,..,6.438418291,..,..,..,..,6.137062106,..,..,..,..,6.479225437,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.83106131,97.95204671,98.07541712,98.20035476,98.32352967,98.49444478,98.57684134,98.67349049,98.7793963,98.77100015,98.97804046,99.06292468,99.17110208,99.23080636,99.29327884,99.4088561,99.47924482,99.59300887,99.69309865,99.81489405,99.54169057,99.94611052,99.9550917,99.98934102,99.9910606,99.99839631,99.99994795,..
Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,0.024318068,0.076502609,0.146507284,0.299600366,0.536689864,1.021662434,1.531839275,2.498172214,3.600135126,6.595187766,9.111255195,12.90835068,15.00506432,17.79036169,23.00667272,26.59295118,30.37883923,38.10358638,42.53992344,50.08973164,53.75222954,57.79179044,59.7393814,63.4595941,72.00384068
Europe & Central Asia (IDA & IBRD countries),TEC,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.93422989,70.97970923,71.0854047,71.21912659,71.87816052,74.90520284,75.5282213,76.07048286,76.540347,77.01579751,77.45773953,77.88685413,78.28621498,81.20320132,81.23930153,81.31584669,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6453.209465,6321.867213,5955.558744,5379.211986,5114.104955,4656.167469,4639.750452,4679.542675,4826.827792,4786.054056,4900.381561,5268.489265,5399.818085,5673.491696,6032.498089,6496.574812,6919.228228,7451.563274,8002.994638,8327.605368,7885.208574,8231.739191,8704.55634,8946.229177,9220.232343,9384.302415,9427.67562,9537.508118,9874.247475
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.74641E+12,2.70777E+12,2.5618E+12,2.32298E+12,2.21628E+12,2.02129E+12,2.01666E+12,2.03518E+12,2.10171E+12,2.0851E+12,2.13525E+12,2.2936E+12,2.34965E+12,2.46686E+12,2.62368E+12,2.82762E+12,3.01426E+12,3.25002E+12,3.49582E+12,3.64637E+12,3.46653E+12,3.63443E+12,3.86122E+12,3.98796E+12,4.1322E+12,4.22783E+12,4.27037E+12,4.34318E+12,4.51893E+12
Europe & Central Asia (IDA & IBRD countries),TEC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.5931778,94.61222076,95.22734833,95.95063782,96.00852966,98.19631195,96.09471893,96.21898651,96.24166107,96.1619873,95.5836792,95.16982269,94.16786957,93.95171356,94.33960724,94.23300171,93.99311829,93.93406677,96.05957794,96.93554688,96.12875366,97.00286865,98.42185211,96.4770813,95.22379303,95.71154022,96.74307251,97.17870331,98.31761932,97.6919632,98.2300415,97.90293884,98.96974945,98.55365753,..
Europe & Central Asia (IDA & IBRD countries),TEC,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,272202,261256,251080,240796,229801,218053,205996,193862,181936,170560,160055,150557,142202,134784,128355,122667,117614,113047,108850,104923,101185,97391,93404,89121,84501,79627,74726,70057
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.41524075,..,..,..,..,..,..,..,..,..,31.31808949,..,..,..,..,..,..,..,..,..,17.64422085,..,..,..,..,13.57512965,..,12.11255555
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.10797661,..,..,..,..,..,..,..,..,..,25.49573542,..,..,..,..,..,..,..,..,..,14.20431904,..,..,..,..,10.86686126,..,9.748418216
Europe & Central Asia (IDA & IBRD countries),TEC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.82449739,35.64773165,35.60428827,35.51795348,35.24064528,34.64665104,33.78156519,32.65205547,31.34631234,29.90682881,28.43508315,26.90504449,25.40347127,23.95134349,22.55038015,21.24001573,20.02022064,18.8540832,17.79809851,16.82993487,15.95634391,15.16117502,14.40121372,13.66478254,12.9648748,12.25704377,11.60206786,10.97857052
Europe & Central Asia (IDA & IBRD countries),TEC,Adults (ages 15+) newly infected with HIV,SH.HIV.INCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Children (0-14) living with HIV,SH.HIV.0014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.115739296,0.13128919,0.146524026,0.161606242,0.176554879,0.191253355,0.205504552,0.204604008,0.27306169,0.27409527,0.334043679,0.332815065,0.380111755,0.381615984,0.426247064,0.425802454,0.458125973,0.501929555,0.501678931,0.547649189,0.595738056,0.640039806,0.684328826,0.738947864
Europe & Central Asia (IDA & IBRD countries),TEC,"Prevalence of HIV, male (% ages 15-24)",SH.HIV.1524.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.115010457,0.129850167,0.159261982,0.173506932,0.202336864,0.201875112,0.201263188,0.200265908,0.184986326,0.183826288,0.168806786,0.15420729,0.140066758,0.13973135,0.126239449,0.16944753,0.155683197,0.154846272,0.153871988,0.152876675,0.184439469,0.182667611,0.181241476,0.180296081,0.180033769
Europe & Central Asia (IDA & IBRD countries),TEC,"Prevalence of HIV, female (% ages 15-24)",SH.HIV.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.11502046,0.114888178,0.12953881,0.143958862,0.158041441,0.17157473,0.170571968,0.183260809,0.181752322,0.180296032,0.178997444,0.222585099,0.20849783,0.207327492,0.206024733,0.192177098,0.232088133,0.230055397,0.227920904,0.233838586,0.232124939,0.230848238,0.230129668
European Union,EUU,"Population, total",SP.POP.TOTL,436916059,439730656,442062266,444400996,447253578,449960637,452475893,454865483,457001001,458888174,460699315,462488540,464392913,466099879,467389436,468468840,469501597,470637754,471937316,473284093,474792549,476392094,478005307,478976405,480438474,482099286,483262845,484271344,485000716,485892094,486565871,487539366,488178832,489155665,490390251,492200117,494162543,496115006,497973712,499916647,501808477,503317964,504421126,504015371,505117542,506621110,508193872,509717579,511218960,512461290
European Union,EUU,Rural population,SP.RUR.TOTL,153219164,152565787,151742692,150872144,150160596,149458596,148726727,148110637,147513442,146743245,145903998,145088076,144370055,143755601,143387122,143082743,142873635,142737816,142536137,142098418,141727454,141589142,141384350,140860457,140607847,140540085,140238806,139902990,139456498,139116763,138691949,138355457,137806832,137244598,136423555,135786278,135197160,134590648,133956625,133323949,132673924,131959920,131126863,129919811,129171977,128558243,127976857,127314140,126612000,125819186
European Union,EUU,International migrant stock (% of population),SM.POP.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.679887737,..,..,..,..,6.316550559,..,..,..,..,7.065445111,..,..,..,..,8.669358486,..,..,..,..,10.24518355,..,..,..,..,10.72578168,..,..
European Union,EUU,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
European Union,EUU,Individuals using the Internet (% of population),IT.NET.USER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.069155331,0.171510768,0.309923096,0.433610348,0.826471445,1.580024516,2.803770177,5.110756867,8.409199257,14.54878028,20.51268167,25.27542364,35.06925353,41.77170817,46.77178262,50.92456035,54.5192848,60.29466552,64.21764313,67.27798828,70.71315032,71.63025008,73.83414009,75.686771,77.31226509,77.78537801,80.13293629,78.77578408
European Union,EUU,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.94169705,94.04447086,94.15832043,94.27827041,94.47795077,94.61652078,94.79762698,94.95177332,95.06118763,95.16162269,95.25661642,95.33764607,95.42174595,95.48500894,95.47520824,95.51229997,..,..
European Union,EUU,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,13866.94534,14575.89131,15327.35552,15801.6973,16441.36606,17340.02644,17626.93301,17398.02158,18112.6228,18545.21378,19068.16693,19722.2098,19930.04588,19920.81622,20061.67657,20382.94597,20837.24063,21330.8026,21839.29356,22417.02241,23329.79961,24117.03155,24750.33778,25052.87637,25241.25256,25117.273,25767.59504,26403.63774,26886.44673,27613.99938,28395.4843,29194.33914,30282.99955,30888.61681,31228.0601,31522.18935,32203.56696,32753.2935,33723.54278,34626.92143,34663.28679,33056.42608,33677.00264,34279.1075,34059.02927,34045.56745,34531.85582,35226.03515,35809.95475,36593.03112
European Union,EUU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6.05869E+12,6.40947E+12,6.77565E+12,7.02229E+12,7.35346E+12,7.80233E+12,7.97576E+12,7.91376E+12,8.27749E+12,8.51018E+12,8.78469E+12,9.1213E+12,9.25537E+12,9.28509E+12,9.37662E+12,9.54878E+12,9.78312E+12,1.00391E+13,1.03068E+13,1.06096E+13,1.10768E+13,1.14892E+13,1.18308E+13,1.19997E+13,1.21269E+13,1.2109E+13,1.24525E+13,1.27865E+13,1.30399E+13,1.34174E+13,1.38163E+13,1.42334E+13,1.47835E+13,1.51093E+13,1.53139E+13,1.55152E+13,1.59138E+13,1.62494E+13,1.67934E+13,1.73106E+13,1.73943E+13,1.66379E+13,1.69874E+13,1.72772E+13,1.72038E+13,1.72482E+13,1.75489E+13,1.79553E+13,1.83067E+13,1.87525E+13
European Union,EUU,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,95.23407745,95.28517151,95.30461884,95.40818787,96.21874237,97.44190979,97.51072693,97.55567932,97.42746735,97.21842957,97.22200775,96.59520721,96.38067627,96.20671844,96.85925293,97.72715759,97.37998962,96.70426941,97.40397644,97.26560974,97.07286835,96.51302338,96.87713623,97.11746979,96.68099976,96.50396729,97.14967346,97.56556702,97.67996216,97.76862335,98.30912781,99.37812042,98.4562912,98.61723328,98.30249023,97.07405853,96.76924896,97.6761322,97.68730164,97.84501648,98.33750916,98.42726898,97.60157776,97.42501068,97.12819672,97.77765656,97.72814941,..
European Union,EUU,Number of infant deaths,SH.DTH.IMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57354,53861,50487,47015,43699,40682,37913,35504,33363,31533,30034,28820,27874,27082,26347,25463,24616,23853,23022,22187,21421,20687,20017,19385,18769,18374,17886,17418
European Union,EUU,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.06076742,..,..,..,..,..,..,..,..,..,6.497368141,..,..,..,..,..,..,..,..,..,4.458708518,..,..,..,..,3.902864662,..,3.715224019
European Union,EUU,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.647010862,..,..,..,..,..,..,..,..,..,5.290152328,..,..,..,..,..,..,..,..,..,3.680753147,..,..,..,..,3.244145332,..,3.082300878
